|Period ID|Period start|Period end|Race|Count of race in period|
|168|2016-07-21|2016-08-03|P|37|
|169|2016-08-04|2016-08-17|Z|41|
|169|2016-08-04|2016-08-17|T|19|
|169|2016-08-04|2016-08-17|R|3|
|169|2016-08-04|2016-08-17|P|37|
|170|2016-08-18|2016-08-31|Z|41|
|170|2016-08-18|2016-08-31|T|18|
|170|2016-08-18|2016-08-31|R|3|
|170|2016-08-18|2016-08-31|P|38|
|171|2016-09-01|2016-09-14|Z|42|
|171|2016-09-01|2016-09-14|T|17|
|171|2016-09-01|2016-09-14|R|2|
|171|2016-09-01|2016-09-14|P|39|
|172|2016-09-15|2016-09-28|Z|42|
|172|2016-09-15|2016-09-28|T|17|
|172|2016-09-15|2016-09-28|R|2|
|172|2016-09-15|2016-09-28|P|39|
|173|2016-09-29|2016-10-12|Z|42|
|173|2016-09-29|2016-10-12|T|17|
|173|2016-09-29|2016-10-12|R|2|
|173|2016-09-29|2016-10-12|P|39|
|174|2016-10-13|2016-10-26|Z|43|
|174|2016-10-13|2016-10-26|T|17|
|174|2016-10-13|2016-10-26|R|2|
|174|2016-10-13|2016-10-26|P|38|
|175|2016-10-27|2016-11-09|Z|43|
|175|2016-10-27|2016-11-09|T|17|
|175|2016-10-27|2016-11-09|R|2|
|175|2016-10-27|2016-11-09|P|38|
|176|2016-11-10|2016-11-23|Z|42|
|176|2016-11-10|2016-11-23|T|17|
|176|2016-11-10|2016-11-23|R|2|
|176|2016-11-10|2016-11-23|P|39|
|177|2016-11-24|2016-12-07|Z|42|
|177|2016-11-24|2016-12-07|T|17|
|177|2016-11-24|2016-12-07|R|2|
|177|2016-11-24|2016-12-07|P|39|
|178|2016-12-08|2016-12-21|Z|41|
|178|2016-12-08|2016-12-21|T|17|
|178|2016-12-08|2016-12-21|R|2|
|178|2016-12-08|2016-12-21|P|40|
|179|2016-12-22|2017-01-04|Z|42|
|179|2016-12-22|2017-01-04|T|17|
|179|2016-12-22|2017-01-04|R|2|
|179|2016-12-22|2017-01-04|P|39|
|180|2017-01-05|2017-01-18|Z|43|
|180|2017-01-05|2017-01-18|T|17|
|180|2017-01-05|2017-01-18|R|2|
|180|2017-01-05|2017-01-18|P|38|
|181|2017-01-19|2017-02-01|Z|42|
|181|2017-01-19|2017-02-01|T|17|
|181|2017-01-19|2017-02-01|R|2|
|181|2017-01-19|2017-02-01|P|39|
|182|2017-02-02|2017-02-15|Z|42|
|182|2017-02-02|2017-02-15|T|17|
|182|2017-02-02|2017-02-15|R|2|
|182|2017-02-02|2017-02-15|P|39|
|183|2017-02-16|2017-03-01|Z|42|
|183|2017-02-16|2017-03-01|T|17|
|183|2017-02-16|2017-03-01|R|2|
|183|2017-02-16|2017-03-01|P|39|
|184|2017-03-02|2017-03-15|Z|42|
|184|2017-03-02|2017-03-15|T|17|
|184|2017-03-02|2017-03-15|R|2|
|184|2017-03-02|2017-03-15|P|39|
|185|2017-03-16|2017-03-29|Z|42|
|185|2017-03-16|2017-03-29|T|17|
|185|2017-03-16|2017-03-29|R|2|
|185|2017-03-16|2017-03-29|P|39|
|186|2017-03-30|2017-04-12|Z|42|
|186|2017-03-30|2017-04-12|T|17|
|186|2017-03-30|2017-04-12|R|2|
|186|2017-03-30|2017-04-12|P|39|
|187|2017-04-13|2017-04-26|Z|41|
|187|2017-04-13|2017-04-26|T|17|
|187|2017-04-13|2017-04-26|R|2|
|187|2017-04-13|2017-04-26|P|40|
|188|2017-04-27|2017-05-10|Z|41|
|188|2017-04-27|2017-05-10|T|17|
|188|2017-04-27|2017-05-10|R|2|
|188|2017-04-27|2017-05-10|P|40|
|189|2017-05-11|2017-05-24|Z|42|
|189|2017-05-11|2017-05-24|T|17|
|189|2017-05-11|2017-05-24|R|2|
|189|2017-05-11|2017-05-24|P|39|
|190|2017-05-25|2017-06-07|Z|42|
|190|2017-05-25|2017-06-07|T|17|
|190|2017-05-25|2017-06-07|R|2|
|190|2017-05-25|2017-06-07|P|39|
|191|2017-06-08|2017-06-21|Z|42|
|191|2017-06-08|2017-06-21|T|17|
|191|2017-06-08|2017-06-21|R|2|
|191|2017-06-08|2017-06-21|P|39|
|192|2017-06-22|2017-07-05|Z|42|
|192|2017-06-22|2017-07-05|T|17|
|192|2017-06-22|2017-07-05|R|2|
|192|2017-06-22|2017-07-05|P|39|
|193|2017-07-06|2017-07-19|Z|42|
|193|2017-07-06|2017-07-19|T|17|
|193|2017-07-06|2017-07-19|R|2|
|193|2017-07-06|2017-07-19|P|39|
|194|2017-07-20|2017-08-02|Z|41|
|194|2017-07-20|2017-08-02|T|17|
|194|2017-07-20|2017-08-02|R|2|
|194|2017-07-20|2017-08-02|P|40|
|195|2017-08-03|2017-08-16|Z|41|
|195|2017-08-03|2017-08-16|T|17|
|195|2017-08-03|2017-08-16|R|2|
|195|2017-08-03|2017-08-16|P|40|
