|Period ID|Period start|Period end|Race|Count of race in period|
|176|2016-11-10|2016-11-23|R|2|
|176|2016-11-10|2016-11-23|P|29|
|177|2016-11-24|2016-12-07|Z|35|
|177|2016-11-24|2016-12-07|T|34|
|177|2016-11-24|2016-12-07|R|2|
|177|2016-11-24|2016-12-07|P|29|
|178|2016-12-08|2016-12-21|Z|36|
|178|2016-12-08|2016-12-21|T|34|
|178|2016-12-08|2016-12-21|R|2|
|178|2016-12-08|2016-12-21|P|28|
|179|2016-12-22|2017-01-04|Z|36|
|179|2016-12-22|2017-01-04|T|34|
|179|2016-12-22|2017-01-04|R|2|
|179|2016-12-22|2017-01-04|P|28|
|180|2017-01-05|2017-01-18|Z|36|
|180|2017-01-05|2017-01-18|T|34|
|180|2017-01-05|2017-01-18|R|2|
|180|2017-01-05|2017-01-18|P|28|
|181|2017-01-19|2017-02-01|Z|35|
|181|2017-01-19|2017-02-01|T|34|
|181|2017-01-19|2017-02-01|R|2|
|181|2017-01-19|2017-02-01|P|29|
|182|2017-02-02|2017-02-15|Z|35|
|182|2017-02-02|2017-02-15|T|34|
|182|2017-02-02|2017-02-15|R|2|
|182|2017-02-02|2017-02-15|P|29|
|183|2017-02-16|2017-03-01|Z|35|
|183|2017-02-16|2017-03-01|T|34|
|183|2017-02-16|2017-03-01|R|2|
|183|2017-02-16|2017-03-01|P|29|
|184|2017-03-02|2017-03-15|Z|35|
|184|2017-03-02|2017-03-15|T|34|
|184|2017-03-02|2017-03-15|R|2|
|184|2017-03-02|2017-03-15|P|29|
|185|2017-03-16|2017-03-29|Z|36|
|185|2017-03-16|2017-03-29|T|33|
|185|2017-03-16|2017-03-29|R|2|
|185|2017-03-16|2017-03-29|P|29|
|186|2017-03-30|2017-04-12|Z|36|
|186|2017-03-30|2017-04-12|T|33|
|186|2017-03-30|2017-04-12|R|2|
|186|2017-03-30|2017-04-12|P|29|
|187|2017-04-13|2017-04-26|Z|36|
|187|2017-04-13|2017-04-26|T|33|
|187|2017-04-13|2017-04-26|R|2|
|187|2017-04-13|2017-04-26|P|29|
|188|2017-04-27|2017-05-10|Z|33|
|188|2017-04-27|2017-05-10|T|34|
|188|2017-04-27|2017-05-10|R|2|
|188|2017-04-27|2017-05-10|P|31|
|189|2017-05-11|2017-05-24|Z|34|
|189|2017-05-11|2017-05-24|T|32|
|189|2017-05-11|2017-05-24|R|2|
|189|2017-05-11|2017-05-24|P|32|
|190|2017-05-25|2017-06-07|Z|34|
|190|2017-05-25|2017-06-07|T|32|
|190|2017-05-25|2017-06-07|R|2|
|190|2017-05-25|2017-06-07|P|32|
|191|2017-06-08|2017-06-21|Z|34|
|191|2017-06-08|2017-06-21|T|32|
|191|2017-06-08|2017-06-21|R|2|
|191|2017-06-08|2017-06-21|P|32|
|192|2017-06-22|2017-07-05|Z|34|
|192|2017-06-22|2017-07-05|T|31|
|192|2017-06-22|2017-07-05|R|2|
|192|2017-06-22|2017-07-05|P|33|
|193|2017-07-06|2017-07-19|Z|34|
|193|2017-07-06|2017-07-19|T|31|
|193|2017-07-06|2017-07-19|R|2|
|193|2017-07-06|2017-07-19|P|33|
|194|2017-07-20|2017-08-02|Z|34|
|194|2017-07-20|2017-08-02|T|32|
|194|2017-07-20|2017-08-02|R|2|
|194|2017-07-20|2017-08-02|P|32|
|195|2017-08-03|2017-08-16|Z|34|
|195|2017-08-03|2017-08-16|T|32|
|195|2017-08-03|2017-08-16|R|2|
|195|2017-08-03|2017-08-16|P|32|
