|Period ID|Period start|Period end|Race|Count of race in period|
|161|2016-04-14|2016-04-27|T|27|
|161|2016-04-14|2016-04-27|R|3|
|161|2016-04-14|2016-04-27|P|28|
|162|2016-04-28|2016-05-11|Z|42|
|162|2016-04-28|2016-05-11|T|27|
|162|2016-04-28|2016-05-11|R|3|
|162|2016-04-28|2016-05-11|P|28|
|163|2016-05-12|2016-05-25|Z|42|
|163|2016-05-12|2016-05-25|T|27|
|163|2016-05-12|2016-05-25|R|3|
|163|2016-05-12|2016-05-25|P|28|
|164|2016-05-26|2016-06-08|Z|42|
|164|2016-05-26|2016-06-08|T|27|
|164|2016-05-26|2016-06-08|R|3|
|164|2016-05-26|2016-06-08|P|28|
|165|2016-06-09|2016-06-22|Z|42|
|165|2016-06-09|2016-06-22|T|27|
|165|2016-06-09|2016-06-22|R|3|
|165|2016-06-09|2016-06-22|P|28|
|166|2016-06-23|2016-07-06|Z|43|
|166|2016-06-23|2016-07-06|T|26|
|166|2016-06-23|2016-07-06|R|3|
|166|2016-06-23|2016-07-06|P|28|
|167|2016-07-07|2016-07-20|Z|43|
|167|2016-07-07|2016-07-20|T|26|
|167|2016-07-07|2016-07-20|R|3|
|167|2016-07-07|2016-07-20|P|28|
|168|2016-07-21|2016-08-03|Z|43|
|168|2016-07-21|2016-08-03|T|26|
|168|2016-07-21|2016-08-03|R|3|
|168|2016-07-21|2016-08-03|P|28|
|169|2016-08-04|2016-08-17|Z|43|
|169|2016-08-04|2016-08-17|T|26|
|169|2016-08-04|2016-08-17|R|3|
|169|2016-08-04|2016-08-17|P|28|
|170|2016-08-18|2016-08-31|Z|43|
|170|2016-08-18|2016-08-31|T|26|
|170|2016-08-18|2016-08-31|R|3|
|170|2016-08-18|2016-08-31|P|28|
|171|2016-09-01|2016-09-14|Z|43|
|171|2016-09-01|2016-09-14|T|26|
|171|2016-09-01|2016-09-14|R|3|
|171|2016-09-01|2016-09-14|P|28|
|172|2016-09-15|2016-09-28|Z|41|
|172|2016-09-15|2016-09-28|T|27|
|172|2016-09-15|2016-09-28|R|3|
|172|2016-09-15|2016-09-28|P|29|
|173|2016-09-29|2016-10-12|Z|41|
|173|2016-09-29|2016-10-12|T|27|
|173|2016-09-29|2016-10-12|R|3|
|173|2016-09-29|2016-10-12|P|29|
|174|2016-10-13|2016-10-26|Z|42|
|174|2016-10-13|2016-10-26|T|26|
|174|2016-10-13|2016-10-26|R|3|
|174|2016-10-13|2016-10-26|P|29|
|175|2016-10-27|2016-11-09|Z|42|
|175|2016-10-27|2016-11-09|T|26|
|175|2016-10-27|2016-11-09|R|3|
|175|2016-10-27|2016-11-09|P|29|
|176|2016-11-10|2016-11-23|Z|43|
|176|2016-11-10|2016-11-23|T|26|
|176|2016-11-10|2016-11-23|R|3|
|176|2016-11-10|2016-11-23|P|28|
|177|2016-11-24|2016-12-07|Z|43|
|177|2016-11-24|2016-12-07|T|26|
|177|2016-11-24|2016-12-07|R|3|
|177|2016-11-24|2016-12-07|P|28|
|178|2016-12-08|2016-12-21|Z|43|
|178|2016-12-08|2016-12-21|T|26|
|178|2016-12-08|2016-12-21|R|3|
|178|2016-12-08|2016-12-21|P|28|
|179|2016-12-22|2017-01-04|Z|43|
|179|2016-12-22|2017-01-04|T|26|
|179|2016-12-22|2017-01-04|R|3|
|179|2016-12-22|2017-01-04|P|28|
|180|2017-01-05|2017-01-18|Z|42|
|180|2017-01-05|2017-01-18|T|27|
|180|2017-01-05|2017-01-18|R|3|
|180|2017-01-05|2017-01-18|P|28|
|181|2017-01-19|2017-02-01|Z|42|
|181|2017-01-19|2017-02-01|T|26|
|181|2017-01-19|2017-02-01|R|3|
|181|2017-01-19|2017-02-01|P|29|
|182|2017-02-02|2017-02-15|Z|42|
|182|2017-02-02|2017-02-15|T|27|
|182|2017-02-02|2017-02-15|R|3|
|182|2017-02-02|2017-02-15|P|28|
|183|2017-02-16|2017-03-01|Z|42|
|183|2017-02-16|2017-03-01|T|27|
|183|2017-02-16|2017-03-01|R|3|
|183|2017-02-16|2017-03-01|P|28|
|184|2017-03-02|2017-03-15|Z|42|
|184|2017-03-02|2017-03-15|T|27|
|184|2017-03-02|2017-03-15|R|3|
|184|2017-03-02|2017-03-15|P|28|
|185|2017-03-16|2017-03-29|Z|42|
|185|2017-03-16|2017-03-29|T|27|
|185|2017-03-16|2017-03-29|R|3|
|185|2017-03-16|2017-03-29|P|28|
|186|2017-03-30|2017-04-12|Z|43|
|186|2017-03-30|2017-04-12|T|26|
|186|2017-03-30|2017-04-12|R|3|
|186|2017-03-30|2017-04-12|P|28|
|187|2017-04-13|2017-04-26|Z|43|
|187|2017-04-13|2017-04-26|T|26|
|187|2017-04-13|2017-04-26|R|3|
|187|2017-04-13|2017-04-26|P|28|
|188|2017-04-27|2017-05-10|Z|43|
|188|2017-04-27|2017-05-10|T|26|
|188|2017-04-27|2017-05-10|R|3|
|188|2017-04-27|2017-05-10|P|28|
|189|2017-05-11|2017-05-24|Z|43|
|189|2017-05-11|2017-05-24|T|26|
|189|2017-05-11|2017-05-24|R|3|
|189|2017-05-11|2017-05-24|P|28|
|190|2017-05-25|2017-06-07|Z|43|
|190|2017-05-25|2017-06-07|T|26|
|190|2017-05-25|2017-06-07|R|3|
|190|2017-05-25|2017-06-07|P|28|
|191|2017-06-08|2017-06-21|Z|42|
|191|2017-06-08|2017-06-21|T|27|
|191|2017-06-08|2017-06-21|R|3|
|191|2017-06-08|2017-06-21|P|28|
|192|2017-06-22|2017-07-05|Z|42|
|192|2017-06-22|2017-07-05|T|27|
|192|2017-06-22|2017-07-05|R|3|
|192|2017-06-22|2017-07-05|P|28|
|193|2017-07-06|2017-07-19|Z|42|
|193|2017-07-06|2017-07-19|T|27|
|193|2017-07-06|2017-07-19|R|3|
|193|2017-07-06|2017-07-19|P|28|
|194|2017-07-20|2017-08-02|Z|43|
|194|2017-07-20|2017-08-02|T|26|
|194|2017-07-20|2017-08-02|R|3|
|194|2017-07-20|2017-08-02|P|28|
|195|2017-08-03|2017-08-16|Z|43|
|195|2017-08-03|2017-08-16|T|26|
|195|2017-08-03|2017-08-16|R|3|
|195|2017-08-03|2017-08-16|P|28|
