|Period ID|Period start|Period end|Race|Count of race in period|
|144|2015-08-20|2015-09-02|T|30|
|144|2015-08-20|2015-09-02|P|38|
|145|2015-09-03|2015-09-16|Z|32|
|145|2015-09-03|2015-09-16|T|31|
|145|2015-09-03|2015-09-16|P|37|
|146|2015-09-17|2015-09-30|Z|32|
|146|2015-09-17|2015-09-30|T|30|
|146|2015-09-17|2015-09-30|P|38|
|147|2015-10-01|2015-10-14|Z|32|
|147|2015-10-01|2015-10-14|T|30|
|147|2015-10-01|2015-10-14|P|38|
|148|2015-10-15|2015-10-28|Z|32|
|148|2015-10-15|2015-10-28|T|30|
|148|2015-10-15|2015-10-28|P|38|
|149|2015-10-29|2015-11-11|Z|32|
|149|2015-10-29|2015-11-11|T|30|
|149|2015-10-29|2015-11-11|P|38|
|150|2015-11-12|2015-11-25|Z|32|
|150|2015-11-12|2015-11-25|T|30|
|150|2015-11-12|2015-11-25|P|38|
|151|2015-11-26|2015-12-09|Z|32|
|151|2015-11-26|2015-12-09|T|30|
|151|2015-11-26|2015-12-09|P|38|
|152|2015-12-10|2015-12-23|Z|33|
|152|2015-12-10|2015-12-23|T|30|
|152|2015-12-10|2015-12-23|P|37|
|153|2015-12-24|2016-01-06|Z|33|
|153|2015-12-24|2016-01-06|T|30|
|153|2015-12-24|2016-01-06|P|37|
|154|2016-01-07|2016-01-20|Z|33|
|154|2016-01-07|2016-01-20|T|29|
|154|2016-01-07|2016-01-20|P|38|
|155|2016-01-21|2016-02-03|Z|32|
|155|2016-01-21|2016-02-03|T|31|
|155|2016-01-21|2016-02-03|P|37|
|156|2016-02-04|2016-02-17|Z|32|
|156|2016-02-04|2016-02-17|T|32|
|156|2016-02-04|2016-02-17|P|36|
|157|2016-02-18|2016-03-02|Z|32|
|157|2016-02-18|2016-03-02|T|32|
|157|2016-02-18|2016-03-02|P|36|
|158|2016-03-03|2016-03-16|Z|31|
|158|2016-03-03|2016-03-16|T|30|
|158|2016-03-03|2016-03-16|P|39|
|159|2016-03-17|2016-03-30|Z|30|
|159|2016-03-17|2016-03-30|T|31|
|159|2016-03-17|2016-03-30|P|39|
|160|2016-03-31|2016-04-13|Z|30|
|160|2016-03-31|2016-04-13|T|32|
|160|2016-03-31|2016-04-13|P|38|
|161|2016-04-14|2016-04-27|Z|30|
|161|2016-04-14|2016-04-27|T|32|
|161|2016-04-14|2016-04-27|P|38|
|162|2016-04-28|2016-05-11|Z|30|
|162|2016-04-28|2016-05-11|T|31|
|162|2016-04-28|2016-05-11|P|39|
|163|2016-05-12|2016-05-25|Z|31|
|163|2016-05-12|2016-05-25|T|32|
|163|2016-05-12|2016-05-25|P|37|
|164|2016-05-26|2016-06-08|Z|30|
|164|2016-05-26|2016-06-08|T|32|
|164|2016-05-26|2016-06-08|P|38|
|165|2016-06-09|2016-06-22|Z|30|
|165|2016-06-09|2016-06-22|T|32|
|165|2016-06-09|2016-06-22|P|38|
|166|2016-06-23|2016-07-06|Z|30|
|166|2016-06-23|2016-07-06|T|32|
|166|2016-06-23|2016-07-06|P|38|
|167|2016-07-07|2016-07-20|Z|31|
|167|2016-07-07|2016-07-20|T|32|
|167|2016-07-07|2016-07-20|P|37|
|168|2016-07-21|2016-08-03|Z|29|
|168|2016-07-21|2016-08-03|T|32|
|168|2016-07-21|2016-08-03|P|39|
|169|2016-08-04|2016-08-17|Z|30|
|169|2016-08-04|2016-08-17|T|33|
|169|2016-08-04|2016-08-17|P|37|
|170|2016-08-18|2016-08-31|Z|30|
|170|2016-08-18|2016-08-31|T|33|
|170|2016-08-18|2016-08-31|P|37|
|171|2016-09-01|2016-09-14|Z|30|
|171|2016-09-01|2016-09-14|T|33|
|171|2016-09-01|2016-09-14|P|37|
|172|2016-09-15|2016-09-28|Z|30|
|172|2016-09-15|2016-09-28|T|33|
|172|2016-09-15|2016-09-28|P|37|
|173|2016-09-29|2016-10-12|Z|31|
|173|2016-09-29|2016-10-12|T|32|
|173|2016-09-29|2016-10-12|P|37|
|174|2016-10-13|2016-10-26|Z|31|
|174|2016-10-13|2016-10-26|T|32|
|174|2016-10-13|2016-10-26|P|37|
|175|2016-10-27|2016-11-09|Z|32|
|175|2016-10-27|2016-11-09|T|31|
|175|2016-10-27|2016-11-09|P|37|
|176|2016-11-10|2016-11-23|Z|32|
|176|2016-11-10|2016-11-23|T|31|
|176|2016-11-10|2016-11-23|P|37|
|177|2016-11-24|2016-12-07|Z|32|
|177|2016-11-24|2016-12-07|T|31|
|177|2016-11-24|2016-12-07|P|37|
|178|2016-12-08|2016-12-21|Z|32|
|178|2016-12-08|2016-12-21|T|30|
|178|2016-12-08|2016-12-21|P|38|
|179|2016-12-22|2017-01-04|Z|32|
|179|2016-12-22|2017-01-04|T|30|
|179|2016-12-22|2017-01-04|P|38|
|180|2017-01-05|2017-01-18|Z|33|
|180|2017-01-05|2017-01-18|T|31|
|180|2017-01-05|2017-01-18|P|36|
|181|2017-01-19|2017-02-01|Z|33|
|181|2017-01-19|2017-02-01|T|31|
|181|2017-01-19|2017-02-01|P|36|
|182|2017-02-02|2017-02-15|Z|32|
|182|2017-02-02|2017-02-15|T|31|
|182|2017-02-02|2017-02-15|P|37|
|183|2017-02-16|2017-03-01|Z|32|
|183|2017-02-16|2017-03-01|T|30|
|183|2017-02-16|2017-03-01|P|38|
|184|2017-03-02|2017-03-15|Z|31|
|184|2017-03-02|2017-03-15|T|32|
|184|2017-03-02|2017-03-15|P|37|
|185|2017-03-16|2017-03-29|Z|30|
|185|2017-03-16|2017-03-29|T|33|
|185|2017-03-16|2017-03-29|P|37|
|186|2017-03-30|2017-04-12|Z|30|
|186|2017-03-30|2017-04-12|T|33|
|186|2017-03-30|2017-04-12|P|37|
|187|2017-04-13|2017-04-26|Z|30|
|187|2017-04-13|2017-04-26|T|34|
|187|2017-04-13|2017-04-26|P|36|
|188|2017-04-27|2017-05-10|Z|31|
|188|2017-04-27|2017-05-10|T|33|
|188|2017-04-27|2017-05-10|P|36|
|189|2017-05-11|2017-05-24|Z|31|
|189|2017-05-11|2017-05-24|T|32|
|189|2017-05-11|2017-05-24|P|37|
|190|2017-05-25|2017-06-07|Z|30|
|190|2017-05-25|2017-06-07|T|34|
|190|2017-05-25|2017-06-07|P|36|
|191|2017-06-08|2017-06-21|Z|31|
|191|2017-06-08|2017-06-21|T|33|
|191|2017-06-08|2017-06-21|P|36|
|192|2017-06-22|2017-07-05|Z|30|
|192|2017-06-22|2017-07-05|T|34|
|192|2017-06-22|2017-07-05|P|36|
|193|2017-07-06|2017-07-19|Z|32|
|193|2017-07-06|2017-07-19|T|31|
|193|2017-07-06|2017-07-19|P|37|
|194|2017-07-20|2017-08-02|Z|32|
|194|2017-07-20|2017-08-02|T|32|
|194|2017-07-20|2017-08-02|P|36|
|195|2017-08-03|2017-08-16|Z|32|
|195|2017-08-03|2017-08-16|T|32|
|195|2017-08-03|2017-08-16|P|36|
