|Period ID|Period start|Period end|Race|Count of race in period|
|163|2016-05-12|2016-05-25|R|1|
|163|2016-05-12|2016-05-25|P|41|
|164|2016-05-26|2016-06-08|Z|39|
|164|2016-05-26|2016-06-08|T|19|
|164|2016-05-26|2016-06-08|R|1|
|164|2016-05-26|2016-06-08|P|41|
|165|2016-06-09|2016-06-22|Z|39|
|165|2016-06-09|2016-06-22|T|19|
|165|2016-06-09|2016-06-22|S|1|
|165|2016-06-09|2016-06-22|R|1|
|165|2016-06-09|2016-06-22|P|40|
|166|2016-06-23|2016-07-06|Z|39|
|166|2016-06-23|2016-07-06|T|19|
|166|2016-06-23|2016-07-06|S|1|
|166|2016-06-23|2016-07-06|R|1|
|166|2016-06-23|2016-07-06|P|40|
|167|2016-07-07|2016-07-20|Z|39|
|167|2016-07-07|2016-07-20|T|19|
|167|2016-07-07|2016-07-20|S|1|
|167|2016-07-07|2016-07-20|R|1|
|167|2016-07-07|2016-07-20|P|40|
|168|2016-07-21|2016-08-03|Z|39|
|168|2016-07-21|2016-08-03|T|19|
|168|2016-07-21|2016-08-03|S|1|
|168|2016-07-21|2016-08-03|R|1|
|168|2016-07-21|2016-08-03|P|40|
|169|2016-08-04|2016-08-17|Z|39|
|169|2016-08-04|2016-08-17|T|19|
|169|2016-08-04|2016-08-17|S|1|
|169|2016-08-04|2016-08-17|R|1|
|169|2016-08-04|2016-08-17|P|40|
|170|2016-08-18|2016-08-31|Z|39|
|170|2016-08-18|2016-08-31|T|19|
|170|2016-08-18|2016-08-31|S|1|
|170|2016-08-18|2016-08-31|R|1|
|170|2016-08-18|2016-08-31|P|40|
|171|2016-09-01|2016-09-14|Z|39|
|171|2016-09-01|2016-09-14|T|19|
|171|2016-09-01|2016-09-14|S|1|
|171|2016-09-01|2016-09-14|R|1|
|171|2016-09-01|2016-09-14|P|40|
|172|2016-09-15|2016-09-28|Z|39|
|172|2016-09-15|2016-09-28|T|19|
|172|2016-09-15|2016-09-28|S|1|
|172|2016-09-15|2016-09-28|R|1|
|172|2016-09-15|2016-09-28|P|40|
|173|2016-09-29|2016-10-12|Z|39|
|173|2016-09-29|2016-10-12|T|19|
|173|2016-09-29|2016-10-12|S|1|
|173|2016-09-29|2016-10-12|R|1|
|173|2016-09-29|2016-10-12|P|40|
|174|2016-10-13|2016-10-26|Z|39|
|174|2016-10-13|2016-10-26|T|19|
|174|2016-10-13|2016-10-26|S|1|
|174|2016-10-13|2016-10-26|R|1|
|174|2016-10-13|2016-10-26|P|40|
|175|2016-10-27|2016-11-09|Z|39|
|175|2016-10-27|2016-11-09|T|19|
|175|2016-10-27|2016-11-09|S|1|
|175|2016-10-27|2016-11-09|R|1|
|175|2016-10-27|2016-11-09|P|40|
|176|2016-11-10|2016-11-23|Z|39|
|176|2016-11-10|2016-11-23|T|19|
|176|2016-11-10|2016-11-23|S|1|
|176|2016-11-10|2016-11-23|R|1|
|176|2016-11-10|2016-11-23|P|40|
|177|2016-11-24|2016-12-07|Z|40|
|177|2016-11-24|2016-12-07|T|19|
|177|2016-11-24|2016-12-07|R|1|
|177|2016-11-24|2016-12-07|P|40|
|178|2016-12-08|2016-12-21|Z|40|
|178|2016-12-08|2016-12-21|T|19|
|178|2016-12-08|2016-12-21|R|1|
|178|2016-12-08|2016-12-21|P|40|
|179|2016-12-22|2017-01-04|Z|40|
|179|2016-12-22|2017-01-04|T|19|
|179|2016-12-22|2017-01-04|R|1|
|179|2016-12-22|2017-01-04|P|40|
|180|2017-01-05|2017-01-18|Z|41|
|180|2017-01-05|2017-01-18|T|19|
|180|2017-01-05|2017-01-18|R|1|
|180|2017-01-05|2017-01-18|P|39|
|181|2017-01-19|2017-02-01|Z|41|
|181|2017-01-19|2017-02-01|T|19|
|181|2017-01-19|2017-02-01|R|1|
|181|2017-01-19|2017-02-01|P|39|
|182|2017-02-02|2017-02-15|Z|41|
|182|2017-02-02|2017-02-15|T|19|
|182|2017-02-02|2017-02-15|R|1|
|182|2017-02-02|2017-02-15|P|39|
|183|2017-02-16|2017-03-01|Z|41|
|183|2017-02-16|2017-03-01|T|19|
|183|2017-02-16|2017-03-01|R|1|
|183|2017-02-16|2017-03-01|P|39|
|184|2017-03-02|2017-03-15|Z|41|
|184|2017-03-02|2017-03-15|T|19|
|184|2017-03-02|2017-03-15|R|1|
|184|2017-03-02|2017-03-15|P|39|
|185|2017-03-16|2017-03-29|Z|41|
|185|2017-03-16|2017-03-29|T|22|
|185|2017-03-16|2017-03-29|R|1|
|185|2017-03-16|2017-03-29|P|36|
|186|2017-03-30|2017-04-12|Z|41|
|186|2017-03-30|2017-04-12|T|22|
|186|2017-03-30|2017-04-12|R|1|
|186|2017-03-30|2017-04-12|P|36|
|187|2017-04-13|2017-04-26|Z|41|
|187|2017-04-13|2017-04-26|T|22|
|187|2017-04-13|2017-04-26|R|1|
|187|2017-04-13|2017-04-26|P|36|
|188|2017-04-27|2017-05-10|Z|41|
|188|2017-04-27|2017-05-10|T|22|
|188|2017-04-27|2017-05-10|R|1|
|188|2017-04-27|2017-05-10|P|36|
|189|2017-05-11|2017-05-24|Z|44|
|189|2017-05-11|2017-05-24|T|19|
|189|2017-05-11|2017-05-24|R|1|
|189|2017-05-11|2017-05-24|P|36|
|190|2017-05-25|2017-06-07|Z|45|
|190|2017-05-25|2017-06-07|T|19|
|190|2017-05-25|2017-06-07|R|2|
|190|2017-05-25|2017-06-07|P|34|
|191|2017-06-08|2017-06-21|Z|45|
|191|2017-06-08|2017-06-21|T|19|
|191|2017-06-08|2017-06-21|R|2|
|191|2017-06-08|2017-06-21|P|34|
|192|2017-06-22|2017-07-05|Z|45|
|192|2017-06-22|2017-07-05|T|19|
|192|2017-06-22|2017-07-05|R|2|
|192|2017-06-22|2017-07-05|P|34|
|193|2017-07-06|2017-07-19|Z|45|
|193|2017-07-06|2017-07-19|T|19|
|193|2017-07-06|2017-07-19|R|2|
|193|2017-07-06|2017-07-19|P|34|
|194|2017-07-20|2017-08-02|Z|45|
|194|2017-07-20|2017-08-02|T|20|
|194|2017-07-20|2017-08-02|R|2|
|194|2017-07-20|2017-08-02|P|33|
|195|2017-08-03|2017-08-16|Z|45|
|195|2017-08-03|2017-08-16|T|20|
|195|2017-08-03|2017-08-16|R|2|
|195|2017-08-03|2017-08-16|P|33|
