|Period ID|Period start|Period end|Race|Count of race in period|
|169|2016-08-04|2016-08-17|T|31|
|169|2016-08-04|2016-08-17|R|2|
|169|2016-08-04|2016-08-17|P|37|
|170|2016-08-18|2016-08-31|Z|30|
|170|2016-08-18|2016-08-31|T|30|
|170|2016-08-18|2016-08-31|R|2|
|170|2016-08-18|2016-08-31|P|38|
|171|2016-09-01|2016-09-14|Z|30|
|171|2016-09-01|2016-09-14|T|30|
|171|2016-09-01|2016-09-14|R|2|
|171|2016-09-01|2016-09-14|P|38|
|172|2016-09-15|2016-09-28|Z|29|
|172|2016-09-15|2016-09-28|T|31|
|172|2016-09-15|2016-09-28|R|2|
|172|2016-09-15|2016-09-28|P|38|
|173|2016-09-29|2016-10-12|Z|29|
|173|2016-09-29|2016-10-12|T|31|
|173|2016-09-29|2016-10-12|R|1|
|173|2016-09-29|2016-10-12|P|39|
|174|2016-10-13|2016-10-26|Z|29|
|174|2016-10-13|2016-10-26|T|31|
|174|2016-10-13|2016-10-26|R|1|
|174|2016-10-13|2016-10-26|P|39|
|175|2016-10-27|2016-11-09|Z|29|
|175|2016-10-27|2016-11-09|T|31|
|175|2016-10-27|2016-11-09|R|1|
|175|2016-10-27|2016-11-09|P|39|
|176|2016-11-10|2016-11-23|Z|29|
|176|2016-11-10|2016-11-23|T|31|
|176|2016-11-10|2016-11-23|R|1|
|176|2016-11-10|2016-11-23|P|39|
|177|2016-11-24|2016-12-07|Z|29|
|177|2016-11-24|2016-12-07|T|30|
|177|2016-11-24|2016-12-07|R|1|
|177|2016-11-24|2016-12-07|P|40|
|178|2016-12-08|2016-12-21|Z|29|
|178|2016-12-08|2016-12-21|T|30|
|178|2016-12-08|2016-12-21|R|1|
|178|2016-12-08|2016-12-21|P|40|
|179|2016-12-22|2017-01-04|Z|29|
|179|2016-12-22|2017-01-04|T|30|
|179|2016-12-22|2017-01-04|R|1|
|179|2016-12-22|2017-01-04|P|40|
|180|2017-01-05|2017-01-18|Z|29|
|180|2017-01-05|2017-01-18|T|30|
|180|2017-01-05|2017-01-18|R|1|
|180|2017-01-05|2017-01-18|P|40|
|181|2017-01-19|2017-02-01|Z|30|
|181|2017-01-19|2017-02-01|T|29|
|181|2017-01-19|2017-02-01|R|1|
|181|2017-01-19|2017-02-01|P|40|
|182|2017-02-02|2017-02-15|Z|30|
|182|2017-02-02|2017-02-15|T|29|
|182|2017-02-02|2017-02-15|R|1|
|182|2017-02-02|2017-02-15|P|40|
|183|2017-02-16|2017-03-01|Z|30|
|183|2017-02-16|2017-03-01|T|29|
|183|2017-02-16|2017-03-01|R|1|
|183|2017-02-16|2017-03-01|P|40|
|184|2017-03-02|2017-03-15|Z|30|
|184|2017-03-02|2017-03-15|T|29|
|184|2017-03-02|2017-03-15|R|1|
|184|2017-03-02|2017-03-15|P|40|
|185|2017-03-16|2017-03-29|Z|30|
|185|2017-03-16|2017-03-29|T|29|
|185|2017-03-16|2017-03-29|R|1|
|185|2017-03-16|2017-03-29|P|40|
|186|2017-03-30|2017-04-12|Z|30|
|186|2017-03-30|2017-04-12|T|29|
|186|2017-03-30|2017-04-12|R|1|
|186|2017-03-30|2017-04-12|P|40|
|187|2017-04-13|2017-04-26|Z|30|
|187|2017-04-13|2017-04-26|T|29|
|187|2017-04-13|2017-04-26|R|1|
|187|2017-04-13|2017-04-26|P|40|
|188|2017-04-27|2017-05-10|Z|30|
|188|2017-04-27|2017-05-10|T|29|
|188|2017-04-27|2017-05-10|R|1|
|188|2017-04-27|2017-05-10|P|40|
|189|2017-05-11|2017-05-24|Z|29|
|189|2017-05-11|2017-05-24|T|30|
|189|2017-05-11|2017-05-24|R|1|
|189|2017-05-11|2017-05-24|P|40|
|190|2017-05-25|2017-06-07|Z|30|
|190|2017-05-25|2017-06-07|T|29|
|190|2017-05-25|2017-06-07|R|1|
|190|2017-05-25|2017-06-07|P|40|
|191|2017-06-08|2017-06-21|Z|30|
|191|2017-06-08|2017-06-21|T|29|
|191|2017-06-08|2017-06-21|R|1|
|191|2017-06-08|2017-06-21|P|40|
|192|2017-06-22|2017-07-05|Z|31|
|192|2017-06-22|2017-07-05|T|29|
|192|2017-06-22|2017-07-05|R|2|
|192|2017-06-22|2017-07-05|P|38|
|193|2017-07-06|2017-07-19|Z|31|
|193|2017-07-06|2017-07-19|T|29|
|193|2017-07-06|2017-07-19|R|2|
|193|2017-07-06|2017-07-19|P|38|
|194|2017-07-20|2017-08-02|Z|32|
|194|2017-07-20|2017-08-02|T|29|
|194|2017-07-20|2017-08-02|R|2|
|194|2017-07-20|2017-08-02|P|37|
|195|2017-08-03|2017-08-16|Z|32|
|195|2017-08-03|2017-08-16|T|29|
|195|2017-08-03|2017-08-16|R|2|
|195|2017-08-03|2017-08-16|P|37|
